incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,victim_age_group,suspect_age_group
INC004873,trespass,west,springfield,TX,9814 Park Rd,38.361326,-94.271319,2021-03-28 17:21:00,OFF0113,Sarah,Smith,8050.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00728,Barbara,Garcia,52.0,male,237-140-8357,blunt object,medium,unknown,no arrest,1.0,22774.688522222223,yes,Incident at 9814 Park Rd. Officer responded at scene.,50-64,35-49
INC004069,dui,northeast,riverside,CA,5748 Elm Blvd,36.733935,-75.386402,2018-05-01 14:04:00,OFF0075,Thomas,Wilson,6863.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00162,Carol,Hall,72.0,female,232-452-1746,rifle,low,pending,unknown,5.0,6749.76,yes,Incident at 5748 Elm Blvd. Officer responded at scene.,65+,35-49
INC001672,burglry,north,maplewood,IL,3927 Sunset Blvd,47.879138,-74.693887,2019-03-29 19:04:00,OFF0142,Anthony,Jones,6512.0,SUS00695,Nancy,Moore,66.0,female,other,VIC00573,Donna,Harris,54.0,unknown,596-473-7035,unarmed,high,investigation,unknown,5.0,46968.81,unknown,Incident at 3927 Sunset Blvd. Officer responded at scene.,50-64,65+
INC001304,  property damage  ,south,springfield,IL,9375 Washington Ave,29.407927,-72.894234,2018-05-14 07:03:00,OFF0014,David,Nguyen,9228.0,SUS00103,Karen,Miller,48.560030015007506,male,black,VIC00782,Charles,Johnson,52.22803904170364,unknown,882-187-9797,blunt object,critical,open,arrested,1.0,30972.22,no,Incident at 9375 Washington Ave. Officer responded at scene.,50-64,35-49
INC004320,asslt,south,springfield,TX,8624 Main St,37.660301,-121.068361,2024-03-12 22:20:00,OFF0045,William,Young,5554.343440724363,SUS00448,Susan,Taylor,25.0,female,black,VIC00502,Richard,White,12.0,unknown,361-264-4307,hands/feet,low,open,arrested,2.0,45407.25,no,Incident at 8624 Main St. Officer responded at scene.,0-12,25-34
INC000827,roberry,southeast,maplewood,OH,824 Maple Dr,47.163495,-116.004196,2020-06-19 08:29:00,OFF0003,David,Green,1063.0,SUS00259,Matthew,Jackson,16.0,unknown,hispanic,VIC00886,Charles,Jackson,30.0,unknown,277-376-6822,unarmed,critical,pending,no arrest,3.0,803.74,yes,Incident at 824 Maple Dr. Officer responded at scene.,25-34,13-17
INC003603,drug offense,north,fairview,NC,3396 Cedar Lane,47.141579,-113.212441,2022-01-02 23:28:00,OFF0106,Thomas,Hill,2471.0,SUS00244,David,Thompson,72.0,female,hispanic,VIC00544,Donna,Miller,18.0,male,423-467-6083,blunt object,critical,open,arrested,2.0,37298.9,unknown,Incident at 3396 Cedar Lane. Officer responded at scene.,18-24,65+
INC000751,fraud,southeast,fairview,GA,2965 Cedar Lane,43.684192,-88.75169886462699,2019-10-31 15:50:00,OFF0145,John,Nguyen,3156.0,SUS00618,Michelle,Johnson,29.0,male,black,VIC00706,Robert,White,54.0,unknown,448-680-6941,pistol,critical,unknown,no arrest,2.0,40102.06,no,Incident at 2965 Cedar Lane. Officer responded at scene.,50-64,25-34
INC002694,fraud,northeast,maplewood,AZ,1482 Washington Ave,33.127815,56.8715,2023-11-26 03:34:00,OFF0121,Susan,Miller,5356.0,SUS00788,Nancy,Green,72.0,male,hispanic,VIC00706,Barbara,Williams,22.0,female,400-560-5294,blunt object,medium,investigation,dismissed,1.0,24521.12,no,Incident at 1482 Washington Ave. Officer responded at scene.,18-24,65+
INC004270,online fraud,south,riverside,GA,5019 River Rd,40.740994924359235,-81.190439,2018-08-24 03:37:00,OFF0040,Chris,Wright,5956.0,SUS00132,Linda,Johnson,33.0,unknown,unknown,VIC00290,Michelle,Taylor,48.0,male,927-890-8792,rifle,medium,open,unknown,2.0,6576.81,yes,unknown,35-49,25-34
INC000911,arson,northwest,riverside,GA,7742 Cedar Lane,35.641016,-90.883903,2024-01-26 11:00:00,OFF0059,Patricia,Brown,3613.0,SUS00396,Daniel,White,34.0,female,white,VIC00223,Ashley,Miller,23.0,other,unknown,hands/feet,critical,investigation,arrested,2.0,8886.69,no,Incident at 7742 Cedar Lane. Officer responded at scene.,18-24,25-34
INC000030,kidnapping,northeast,oakdale,FL,9750 Oak Ave,32.120383,-102.412676,2024-09-25 14:35:00,OFF0085,Anthony,Jones,9624.0,SUS00096,Jessica,Martin,38.0,male,white,VIC00317,Michael,Taylor,72.0,male,431-240-3538,blunt object,low,pending,no arrest,4.0,38543.74,yes,unknown,65+,35-49
INC004774,drug offense,northeast,centerville,GA,4763 Sunset Blvd,26.814628,-94.814066,2024-09-25 14:35:00,OFF0063,Michelle,Wright,2917.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00851,Charles,Harris,88.0,female,740-890-3493,rifle,high,investigation,unknown,5.0,29734.43,unknown,Incident at 4763 Sunset Blvd. Officer responded at scene.,65+,35-49
INC003559,abduction,east,oakdale,NC,3359 River Rd,32.071616,-114.078346,2019-12-22 06:06:00,OFF0041,Mary,Anderson,2700.0,SUS00490,Linda,Scott,40.0,male,asian,VIC00038,Joseph,Flores,57.0,male,663-745-5574,knife,critical,open,arrested,5.0,49087.73,yes,Incident at 3359 River Rd. Officer responded at scene.,50-64,35-49
INC000265,burglary,southeast,maplewood,PA,6115 Cedar Lane,39.304012,-120.519135,2018-03-22 06:01:00,OFF0085,James,Flores,8708.0,SUS00036,Robert,Green,41.0,male,asian,VIC00387,Emily,Martin,31.0,other,302-115-6712,blunt object,medium,open,no arrest,0.0,48436.52,no,Incident at 6115 Cedar Lane. Officer responded at scene.,25-34,35-49
INC001839,domestic violence,north,lakewood,GA,4583 Park Rd,45.59449,-106.417724,2020-07-05 18:09:00,OFF0063,Chris,Nguyen,5946.0,SUS00154,William,Scott,38.0,other,hispanic,VIC00041,Barbara,Thompson,15.0,male,454-902-5042,hands/feet,unknown,investigation,dismissed,2.0,14716.36,no,Incident at 4583 Park Rd. Officer responded at scene.,13-17,35-49
INC004653,cyber crime,central,lakewood,IL,8080 Lincoln St,26.568187,-86.459121,2020-07-05 18:09:00,OFF0024,Patricia,Garcia,8019.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00314,Jessica,Taylor,12.0,male,6219381106,bat,high,open,unknown,1.0,39493.26,no,Incident at 8080 Lincoln St. Officer responded at scene.,0-12,35-49
INC002434,armed robbery,southwest,oakdale,NY,1955 Oak Ave,29.007224,-108.66958,2023-07-25 21:14:00,OFF0075,Joseph,White,7044.0,SUS00166,Barbara,White,57.0,female,unknown,VIC00969,Linda,Garcia,46.0,other,unknown,unarmed,unknown,pending,no arrest,5.0,48712.24,yes,Incident at 1955 Oak Ave. Officer responded at scene.,35-49,50-64
INC000568,breaking & entering,west,riverside,TX,4846 River Rd,27.026785,-109.028154,2020-10-29 13:04:00,OFF0092,Susan,Miller,1884.0,SUS00065,Mary,Miller,18.0,male,other,unknown,unknown,unknown,52.22803904170364,unknown,unknown,unknown,medium,closed,unknown,5.0,4990.41,yes,Incident at 4846 River Rd. Officer responded at scene.,50-64,18-24
INC003149,vandalism,southeast,fairview,IL,6257 Main St,28.815258,-111.866796,2019-09-21 06:14:00,OFF0057,Thomas,Davis,9779.0,SUS00472,John,Moore,27.0,female,unknown,VIC00922,Anthony,Wilson,76.0,unknown,631-466-9949,unarmed,low,investigation,arrested,3.0,22774.688522222223,yes,Incident at 6257 Main St. Officer responded at scene.,65+,25-34
INC002153,trespassing,east,maplewood,GA,5366 Maple Dr,25.759626,-105.049092,2020-02-13 04:01:00,OFF0096,MICHELLE,Nguyen,4681.0,SUS00005,Joseph,Martin,43.0,male,asian,VIC00302,James,Flores,66.0,male,878-413-3405,hands,medium,open,unknown,0.0,36961.67,no,Incident at 5366 Maple Dr. Officer responded at scene.,65+,35-49
INC004837,vandalism,central,oakdale,IL,4502 Maple Dr,35.10094,-86.110034,2024-04-14 07:08:00,OFF0144,James,Scott,4391.0,SUS00142,Patricia,Garcia,54.0,male,black,VIC00282,Mary,Jones,30.0,unknown,unknown,firearm,low,open,unknown,5.0,22774.688522222223,yes,Incident at 4502 Maple Dr. Officer responded at scene.,25-34,50-64
INC004439,roberry,southwest,maplewood,FL,3582 Washington Ave,37.6773,-103.193194,2022-02-25 02:55:00,OFF0002,Ashley,Johnson,9719.0,SUS00121,Chris,Smith,38.0,unknown,asian,VIC00730,Michelle,Johnson,70.0,male,9669159818,unknown,unknown,resolved,dismissed,5.0,4895.28,yes,Incident at 3582 Washington Ave. Officer responded at scene.,65+,35-49
INC003824,vandalism,east,maplewood,TX,3984 Sunset Blvd,40.740994924359235,-98.533741,2019-01-25 16:44:00,OFF0098,Jessica,Brown,2336.0,SUS00466,James,Scott,43.0,female,black,VIC00755,Matthew,Allen,66.0,female,380-639-2431,unknown,high,open,dismissed,4.0,20363.11,no,Incident at 3984 Sunset Blvd. Officer responded at scene.,65+,35-49
INC000433,arson,southeast,centerville,IL,5020 Park Rd,34.362433,-70.87098,2019-03-26 13:35:00,OFF0058,Matthew,Moore,5802.0,SUS00135,Robert,Williams,56.0,female,white,VIC00148,Michael,Green,85.0,female,9731843325,firearm,critical,open,unknown,5.0,41164.64,no,Incident at 5020 Park Rd. Officer responded at scene.,65+,50-64
INC003916,fraud,northeast,springfield,CA,4914 Elm Blvd,34.182056,-109.016577,2022-04-26 08:15:00,OFF0003,James,Williams,8281.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00873,Anthony,Wilson,80.0,female,443-910-1852,blunt object,medium,resolved,arrested,0.0,12240.75,unknown,unknown,65+,35-49
INC003989,robbry,north,riverside,CA,9767 Park Rd,29.477602,-107.939748,2019-05-22 19:45:00,OFF0024,David,Hall,6571.0,SUS00376,Jessica,Thomas,45.0,female,other,VIC00928,William,Hill,85.0,male,729-617-5873,gun,critical,closed,arrested,2.0,17673.31,yes,unknown,65+,35-49
INC000679,fire setting,south,lakewood,CA,7744 Maple Dr,29.774965,-86.431253,2024-12-27 11:16:00,OFF0056,Daniel,Green,7390.0,SUS00569,Michael,Brown,38.0,male,unknown,VIC00140,Patricia,Hall,14.0,male,502-828-2346,hands,medium,open,dismissed,0.0,31778.52,no,unknown,13-17,35-49
INC002560,arson,midtown,centerville,PA,3076 Maple Dr,44.094662,-88.75169886462699,2019-11-27 10:03:00,OFF0067,Sarah,Young,7892.0,SUS00484,Patricia,Moore,35.0,male,black,VIC00075,Donna,Wright,65.0,male,900-629-9058,unknown,medium,open,warning issued,4.0,26511.16,unknown,Incident at 3076 Maple Dr. Officer responded at scene.,65+,35-49
INC000958,fraud,northwest,centerville,FL,351 Main St,37.821295,-87.575838,2021-01-09 11:27:00,OFF0117,Donna,Smith,2316.0,SUS00584,Barbara,Hill,28.0,male,unknown,VIC00681,Joseph,Taylor,28.0,unknown,unknown,rifle,high,unknown,arrested,5.0,21083.41,yes,Incident at 351 Main St. Officer responded at scene.,25-34,25-34
INC003442,cyber crime,west,hillcrest,PA,9072 Washington Ave,36.243092,-77.710592,2022-05-14 03:14:00,OFF0009,Susan,Wilson,6560.0,SUS00564,Mary,Green,25.0,female,other,VIC00680,Carol,Walker,47.0,female,367-462-4642,hands/feet,low,unknown,unknown,0.0,29088.36,yes,Incident at 9072 Washington Ave. Officer responded at scene.,35-49,25-34
INC003952,armed robbery,north,fairview,AZ,6767 Washington Ave,30.851872,-113.459006,2024-11-08 09:11:00,OFF0131,Mary,Miller,8981.0,SUS00353,Nancy,Hall,54.0,other,white,VIC00056,Daniel,Smith,38.0,male,unknown,knife,critical,resolved,warning issued,4.0,22774.688522222223,yes,Incident at 6767 Washington Ave. Officer responded at scene.,35-49,50-64
INC004063,vandalism,southwest,riverside,OH,5051 Park Rd,29.16069,-97.805688,2024-11-08 09:11:00,OFF0070,Patricia,Nguyen,5554.343440724363,SUS00157,Karen,Walker,22.0,female,black,VIC00698,Patricia,Brown,77.0,unknown,(667) -47-6-1292,firearm,critical,unknown,unknown,3.0,7315.25,yes,Incident at 5051 Park Rd. Officer responded at scene.,65+,18-24
INC003615,online fraud,midtown,springfield,NY,9991 Main St,25.109364,-75.971868,2020-01-05 07:10:00,OFF0026,Michael,Anderson,7456.0,SUS00499,John,Anderson,68.0,unknown,unknown,VIC00291,Robert,Moore,52.22803904170364,unknown,(798) -28-7-9057,rifle,critical,investigation,dismissed,4.0,36118.46,unknown,Incident at 9991 Main St. Officer responded at scene.,50-64,65+
INC000863,homocide,northeast,riverside,IL,4905 Washington Ave,45.918245,-92.086776,2020-08-07 22:19:00,OFF0006,Mark,Smith,6071.0,SUS00394,Matthew,Hill,49.0,female,black,VIC00241,Donna,Young,29.0,unknown,966-396-9243,unarmed,medium,open,unknown,0.0,37597.2,no,Incident at 4905 Washington Ave. Officer responded at scene.,25-34,35-49
INC004066,burglary,southeast,maplewood,IL,1122 Maple Dr,25.16637,-118.237033,2024-12-19 15:00:00,OFF0146,Ashley,Nguyen,8709.0,SUS00775,Richard,Anderson,26.0,male,hispanic,VIC00710,Nancy,Torres,63.0,female,308-591-8316,unarmed,unknown,unknown,unknown,0.0,37605.67,no,Incident at 1122 Maple Dr. Officer responded at scene.,50-64,25-34
INC002191,drug offense,north,riverside,OH,4089 Cedar Lane,47.857426,-111.112151,2024-02-26 09:23:00,OFF0027,Richard,White,3795.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00479,Linda,Walker,83.0,male,274-826-9573,knife,high,closed,no arrest,0.0,47511.32,no,Incident at 4089 Cedar Lane. Officer responded at scene.,65+,35-49
INC002147,asslt,southwest,lakewood,NY,481 Washington Ave,37.262158,-120.251637,2024-01-13 03:32:00,OFF0060,Susan,Anderson,8325.0,SUS00090,Michelle,Garcia,22.0,unknown,hispanic,VIC00239,Anthony,Hill,64.0,female,596-507-7534,knife,low,unknown,arrested,4.0,29803.63,no,Incident at 481 Washington Ave. Officer responded at scene.,50-64,18-24
INC002820,scam,southwest,maplewood,GA,4591 Lincoln St,26.105749,-101.993534,2024-02-11 17:34:00,OFF0013,Matthew,Wilson,9409.0,SUS00673,Susan,Green,19.0,male,black,VIC00433,Mary,Young,14.0,female,812-808-4905,knife,unknown,pending,dismissed,0.0,22774.688522222223,yes,Incident at 4591 Lincoln St. Officer responded at scene.,13-17,18-24
INC004759,drug offense,northeast,maplewood,TX,9200 Lincoln St,26.965328,-100.65257,2022-12-14 07:00:00,OFF0007,Michael,Hill,9597.0,SUS00678,David,Johnson,53.0,unknown,unknown,VIC00882,John,Williams,78.0,other,766-298-5939,gun,low,open,no arrest,3.0,25599.09,no,Incident at 9200 Lincoln St. Officer responded at scene.,65+,50-64
INC001313,assault & battery,south,lakewood,IL,6133 Elm Blvd,31.086596,-102.966658,2022-04-23 09:46:00,OFF0145,Joseph,Garcia,4816.0,SUS00784,John,Torres,74.0,unknown,unknown,VIC00640,Thomas,Taylor,55.0,other,unknown,unknown,critical,investigation,arrested,1.0,18248.81,no,Incident at 6133 Elm Blvd. Officer responded at scene.,50-64,65+
INC000107,theft,west,maplewood,CA,7618 Main St,26.531749,-87.660613,2022-04-23 09:46:00,OFF0093,Michelle,Brown,1312.0,SUS00300,Chris,Thomas,29.0,female,asian,VIC00727,David,Harris,86.0,female,290-290-4258,unknown,medium,unknown,arrested,0.0,12369.61,yes,Incident at 7618 Main St. Officer responded at scene.,65+,25-34
INC004150,battery,southeast,lakewood,NY,8816 Oak Ave,42.996009,-79.900205,2022-04-23 09:46:00,OFF0062,Emily,Allen,4062.0,SUS00130,Jennifer,Thompson,48.560030015007506,female,white,VIC00409,Thomas,Anderson,86.0,male,unknown,gun,critical,open,dismissed,1.0,27088.54,yes,Incident at 8816 Oak Ave. Officer responded at scene.,65+,35-49
INC002587,theft/larceny,northwest,fairview,OH,5747 Oak Ave,38.935117,-80.539215,2022-03-05 05:19:00,OFF0123,Mark,Walker,4079.0,SUS00613,David,Williams,43.0,female,black,VIC00252,Robert,Young,43.0,unknown,657-865-8993,firearm,high,resolved,arrested,2.0,33522.61,no,unknown,35-49,35-49
INC003379,stealing,north,oakdale,PA,1369 Washington Ave,31.62215,-85.805489,2019-12-15 18:45:00,OFF0067,Charles,Miller,6623.0,SUS00534,Daniel,Hall,35.0,other,other,VIC00507,Nancy,Williams,75.0,female,286-307-3671,unarmed,low,unknown,arrested,0.0,30761.5,no,unknown,65+,35-49
INC001533,roberry,east,riverside,GA,6765 Elm Blvd,25.171379,-105.383437,2024-06-08 19:30:00,OFF0012,Ashley,Jones,7095.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00049,Matthew,Walker,85.0,unknown,601-940-3826,gun,high,investigation,unknown,3.0,14537.54,no,Incident at 6765 Elm Blvd. Officer responded at scene.,65+,35-49
INC002708,vandlism,south,hillcrest,AZ,1837 Oak Ave,42.595749,-88.75169886462699,2020-12-18 19:31:00,OFF0066,william,Martin,1503.0,SUS00509,Mary,Brown,72.0,male,other,VIC00540,Anthony,Anderson,71.0,male,530-940-5075,rifle,medium,open,dismissed,5.0,6591.03,no,unknown,65+,65+
INC004555,armed robbery,midtown,lakewood,AZ,5941 Oak Ave,29.74096,-96.959934,2018-12-02 13:02:00,OFF0082,Thomas,White,3973.0,SUS00138,Mark,Nguyen,48.560030015007506,female,other,VIC00701,Daniel,Wright,49.0,unknown,(689) -57-1-7528,bat,medium,closed,dismissed,2.0,10695.7,yes,Incident at 5941 Oak Ave. Officer responded at scene.,35-49,35-49
INC004704,dwi,east,fairview,AZ,4000 Cedar Lane,42.61709,-97.217093,2019-05-30 07:45:00,OFF0031,Daniel,Smith,7417.0,SUS00716,Sarah,Davis,19.0,female,black,VIC00538,Ashley,Jones,38.0,unknown,579-756-3087,unknown,medium,pending,warning issued,1.0,41105.3,unknown,Incident at 4000 Cedar Lane. Officer responded at scene.,35-49,18-24
INC004702,arson,northeast,oakdale,IL,7114 Park Rd,158.7629,-77.811157,2018-02-15 14:31:00,OFF0023,William,Lee,5031.0,SUS00665,David,Green,64.0,female,asian,VIC00320,Susan,Flores,32.0,female,unknown,unarmed,low,unknown,arrested,0.0,9027.42,no,Incident at 7114 Park Rd. Officer responded at scene.,25-34,50-64
INC000100,burglary,central,riverside,GA,7703 Elm Blvd,29.420423,-88.75169886462699,2024-12-14 02:37:00,OFF0098,Anthony,Smith,2998.0,SUS00787,Richard,Scott,43.0,male,unknown,VIC00035,Emily,Scott,52.22803904170364,female,881-313-8746,bat,unknown,open,arrested,1.0,31458.21,yes,Incident at 7703 Elm Blvd. Officer responded at scene.,50-64,35-49
INC001466,fraud,central,hillcrest,NC,495 Sunset Blvd,39.719751,-107.74454,2020-02-20 17:14:00,OFF0064,Robert,Young,5554.343440724363,unknown,unknown,unknown,48.560030015007506,unknown,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,unknown,critical,investigation,no arrest,1.0,11747.25,no,Incident at 495 Sunset Blvd. Officer responded at scene.,50-64,35-49
INC000027,kidnaping,southeast,maplewood,CA,3613 River Rd,47.64225,-119.151338,2019-09-28 02:53:00,OFF0078,Michael,Scott,3248.0,SUS00783,David,Brown,15.0,male,unknown,VIC00441,Richard,Thompson,52.22803904170364,female,772-953-6802,blunt object,high,pending,arrested,3.0,937.08,no,Incident at 3613 River Rd. Officer responded at scene.,50-64,13-17
INC004516,kidnapping,southwest,hillcrest,NC,3521 Cedar Lane,28.302544,-76.437088,2019-11-17 11:05:00,OFF0120,Joseph,Smith,9562.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00273,Emily,Allen,16.0,unknown,unknown,hands,unknown,unknown,arrested,5.0,40567.16,no,Incident at 3521 Cedar Lane. Officer responded at scene.,13-17,35-49
INC002661,cyber crime,northeast,riverside,TX,2526 River Rd,28.219992,-78.745745,2021-10-28 13:12:00,OFF0090,Linda,Green,7428.0,SUS00138,Nancy,White,43.0,female,black,VIC00958,Thomas,Nguyen,42.0,female,808-222-3483,unknown,medium,open,warning issued,1.0,22774.688522222223,yes,unknown,35-49,35-49
INC004978,domestic violence,southeast,riverside,GA,9086 Cedar Lane,39.637117,-88.75169886462699,2022-11-24 09:05:00,OFF0041,Michelle,Jones,7313.0,SUS00295,Mary,Smith,21.0,male,unknown,VIC00455,Mark,Scott,30.0,unknown,unknown,pistol,medium,investigation,arrested,0.0,190.16,unknown,Incident at 9086 Cedar Lane. Officer responded at scene.,25-34,18-24
INC000553,homicide,south,lakewood,OH,9137 Oak Ave,39.475057,-78.161778,2020-02-29 08:08:00,OFF0127,Michelle,Jackson,3940.0,SUS00109,Jennifer,Allen,27.0,female,white,VIC00125,Richard,Davis,83.0,unknown,467-466-5230,hands/feet,high,pending,dismissed,2.0,15916.95,no,Incident at 9137 Oak Ave. Officer responded at scene.,65+,25-34
INC000031,arson,central,hillcrest,OH,9346 Sunset Blvd,35.61864,-107.34787,2021-04-01 10:28:00,OFF0129,Thomas,Jackson,5554.343440724363,SUS00205,Robert,Hill,31.0,male,unknown,VIC00493,Karen,Green,52.22803904170364,unknown,unknown,gun,medium,investigation,warning issued,2.0,22465.96,yes,unknown,50-64,25-34
INC003837,burglary,midtown,lakewood,FL,7213 Park Rd,36.305421,-78.017609,2018-05-16 10:47:00,OFF0044,Mary,Hill,5058.0,SUS00657,Daniel,Jackson,16.0,male,hispanic,VIC00228,David,Taylor,73.0,female,9263623398,firearm,critical,investigation,arrested,4.0,6600.11,no,Incident at 7213 Park Rd. Officer responded at scene.,65+,13-17
INC004638,vandalism,northeast,springfield,CA,5564 Washington Ave,44.148835,-88.101846,2024-09-06 11:42:00,OFF0092,Jessica,Martin,3480.0,SUS00789,Donna,Williams,56.0,unknown,hispanic,VIC00412,Karen,Moore,17.0,male,unknown,unknown,low,closed,no arrest,0.0,22774.688522222223,yes,Incident at 5564 Washington Ave. Officer responded at scene.,13-17,50-64
INC003526,trespassing,west,fairview,GA,3029 Maple Dr,40.740994924359235,-95.054507,2020-05-03 13:06:00,OFF0123,Charles,Walker,2621.0,SUS00749,Michael,Moore,19.0,male,unknown,VIC00907,Emily,Hall,23.0,female,8398465361,rifle,critical,unknown,warning issued,2.0,46079.57,unknown,Incident at 3029 Maple Dr. Officer responded at scene.,18-24,18-24
INC004364,burglry,central,oakdale,OH,567 Elm Blvd,28.470323,-114.179182,2023-02-23 07:18:00,OFF0011,Mary,Davis,6599.0,SUS00291,Sarah,Jones,21.0,other,unknown,VIC00919,Jennifer,White,44.0,male,580-156-6346,firearm,critical,closed,arrested,5.0,48126.43,yes,unknown,35-49,18-24
INC004377,breaking & entering,northwest,lakewood,GA,4577 Park Rd,42.747278,-114.667862,2019-11-23 09:33:00,OFF0067,Ashley,Hill,5210.0,SUS00225,Carol,Miller,20.0,female,white,unknown,unknown,unknown,52.22803904170364,unknown,unknown,knife,critical,closed,warning issued,5.0,3204.47,yes,Incident at 4577 Park Rd. Officer responded at scene.,50-64,18-24
INC002621,trespassing,north,centerville,TX,9065 Elm Blvd,32.943981,-76.034726,2020-05-23 00:40:00,OFF0089,Karen,Lee,5212.0,SUS00736,Nancy,Flores,45.0,female,unknown,VIC00205,Thomas,Garcia,53.0,female,211-121-7645,firearm,low,investigation,no arrest,0.0,13293.0,yes,Incident at 9065 Elm Blvd. Officer responded at scene.,50-64,35-49
INC001108,abduction,midtown,centerville,IL,6388 Sunset Blvd,39.480268,-73.796158,2021-04-15 12:07:00,OFF0132,Jessica,Allen,5554.343440724363,SUS00005,John,Allen,29.0,male,asian,VIC00136,Matthew,Thompson,80.0,other,296-949-8408,firearm,high,unknown,no arrest,5.0,43047.93,no,Incident at 6388 Sunset Blvd. Officer responded at scene.,65+,25-34
INC001376,breaking & entering,north,riverside,TX,8839 Oak Ave,45.437081,-74.272491,2020-01-30 10:10:00,OFF0005,Sarah,Miller,9600.0,SUS00539,Carol,Thompson,57.0,male,black,VIC00645,John,Jones,52.22803904170364,unknown,403-864-7804,rifle,high,pending,no arrest,0.0,3871.67,no,Incident at 8839 Oak Ave. Officer responded at scene.,50-64,50-64
INC004720,sexual assault,northwest,hillcrest,CA,6864 Washington Ave,37.866728,-99.760854,2020-01-30 10:10:00,OFF0135,  Barbara  ,Torres,1142.0,SUS00368,Michael,Wright,30.0,female,hispanic,VIC00287,William,Thomas,54.0,female,254-267-7049,knife,medium,unknown,arrested,5.0,22426.81,no,Incident at 6864 Washington Ave. Officer responded at scene.,50-64,25-34
INC000283,cybercrime,northeast,springfield,TX,1071 Oak Ave,25.49372,94.0116,2018-06-13 21:31:00,OFF0085,Michelle,Williams,6133.0,SUS00366,Robert,Miller,34.0,female,black,VIC00372,David,Young,67.0,male,unknown,gun,low,closed,dismissed,1.0,45040.85,yes,unknown,65+,25-34
INC003809,property damage,north,springfield,NC,2826 River Rd,126.8577,-98.205196,2019-11-05 07:54:00,OFF0119,James,Garcia,9377.0,SUS00273,Chris,Garcia,26.0,unknown,black,VIC00084,Sarah,Brown,57.0,male,5161566983,blunt object,medium,closed,unknown,2.0,8116.42,yes,Incident at 2826 River Rd. Officer responded at scene.,50-64,25-34
INC004872,trespassing,north,lakewood,IL,6351 Oak Ave,26.465179,-118.460897,2019-11-05 07:54:00,OFF0020,Matthew,Thompson,8966.0,SUS00709,Anthony,Anderson,51.0,female,white,VIC00058,Nancy,Wilson,12.0,unknown,877-737-3544,unknown,critical,pending,arrested,2.0,34380.4,no,Incident at 6351 Oak Ave. Officer responded at scene.,0-12,50-64
INC001622,hacking,central,centerville,TX,7510 Oak Ave,29.419119,-88.75169886462699,2021-05-27 03:02:00,OFF0079,Karen,Jackson,8230.0,SUS00765,William,Nguyen,29.0,female,other,VIC00955,Mark,Davis,58.0,female,unknown,unarmed,low,open,arrested,1.0,18433.96,yes,Incident at 7510 Oak Ave. Officer responded at scene.,50-64,25-34
INC004709,drunk driving,central,fairview,NC,531 Lincoln St,45.039422,-98.34563,2019-04-20 20:53:00,OFF0069,Donna,Hall,9543.0,SUS00407,John,Garcia,41.0,female,other,VIC00708,Sarah,Allen,18.0,unknown,(366) -94-9-2174,blunt object,high,investigation,unknown,2.0,48180.55,no,Incident at 531 Lincoln St. Officer responded at scene.,18-24,35-49
INC002697,robbery,south,hillcrest,NY,5199 Main St,160.6986,-94.661868,2021-08-13 15:39:00,OFF0004,Emily,Anderson,1931.0,SUS00384,Linda,Taylor,44.0,male,unknown,VIC00437,Matthew,Hall,62.0,female,653-822-3788,unarmed,low,closed,arrested,4.0,48371.97,yes,Incident at 5199 Main St. Officer responded at scene.,50-64,35-49
INC003041,burglary,south,springfield,TX,619 Sunset Blvd,42.902043,-89.090842,2022-04-02 00:14:00,OFF0071,Thomas,White,9948.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00254,James,Lee,71.0,unknown,unknown,blunt object,high,open,dismissed,4.0,22199.03,no,Incident at 619 Sunset Blvd. Officer responded at scene.,65+,35-49
INC000537,theft,south,lakewood,OH,217 Oak Ave,39.806158,-101.645899,2022-04-02 00:14:00,OFF0010,Sarah,Wilson,3800.0,SUS00586,James,Thomas,57.0,unknown,unknown,VIC00353,Jennifer,Garcia,39.0,female,393-517-4454,hands/feet,unknown,investigation,arrested,3.0,8407.41,yes,unknown,35-49,50-64
INC002311,abduction,east,hillcrest,NY,2255 Cedar Lane,37.470294,-96.806714,2019-01-07 21:21:00,OFF0009,David,Martin,7450.0,SUS00554,Thomas,Jones,40.0,unknown,white,VIC00102,Susan,Anderson,56.0,male,290-471-6280,knife,medium,closed,dismissed,0.0,44545.22,no,unknown,50-64,35-49
